name,시도,구,동,code,폐지여부
대전시 대덕구 이현동,대전시,대덕구,이현동,3023012000,존재
대전시 대덕구 갈전동,대전시,대덕구,갈전동,3023012100,존재
대전시 대덕구 부수동,대전시,대덕구,부수동,3023012200,존재
대전시 대덕구 황호동,대전시,대덕구,황호동,3023012300,존재
대전시 대덕구 삼정동,대전시,대덕구,삼정동,3023012400,존재
대전시 대덕구 미호동,대전시,대덕구,미호동,3023012500,존재
대전시 대덕구 신탄진동,대전시,대덕구,신탄진동,3023012600,존재
울산시 중구 학성동,울산시,중구,학성동,3111010100,존재
울산시 중구 학산동,울산시,중구,학산동,3111010200,존재
울산시 중구 복산동,울산시,중구,복산동,3111010300,존재
울산시 중구 북정동,울산시,중구,북정동,3111010400,존재
울산시 중구 옥교동,울산시,중구,옥교동,3111010500,존재
울산시 중구 성남동,울산시,중구,성남동,3111010600,존재
울산시 중구 교동,울산시,중구,교동,3111010700,존재
울산시 중구 우정동,울산시,중구,우정동,3111010800,존재
울산시 중구 성안동,울산시,중구,성안동,3111010900,존재
울산시 중구 유곡동,울산시,중구,유곡동,3111011000,존재
울산시 중구 태화동,울산시,중구,태화동,3111011100,존재
울산시 중구 다운동,울산시,중구,다운동,3111011200,존재
울산시 중구 동동,울산시,중구,동동,3111011300,존재
울산시 중구 서동,울산시,중구,서동,3111011400,존재
울산시 중구 남외동,울산시,중구,남외동,3111011500,존재
울산시 중구 장현동,울산시,중구,장현동,3111011600,존재
울산시 중구 약사동,울산시,중구,약사동,3111011700,존재
울산시 중구 반구동,울산시,중구,반구동,3111011800,존재
울산시 남구 무거동,울산시,남구,무거동,3114010100,존재
울산시 남구 옥동,울산시,남구,옥동,3114010200,존재
울산시 남구 두왕동,울산시,남구,두왕동,3114010300,존재
울산시 남구 신정동,울산시,남구,신정동,3114010400,존재
울산시 남구 달동,울산시,남구,달동,3114010500,존재
울산시 남구 삼산동,울산시,남구,삼산동,3114010600,존재
울산시 남구 여천동,울산시,남구,여천동,3114010700,존재
울산시 남구 야음동,울산시,남구,야음동,3114010800,존재
울산시 남구 선암동,울산시,남구,선암동,3114010900,존재
울산시 남구 상개동,울산시,남구,상개동,3114011000,존재
울산시 남구 부곡동,울산시,남구,부곡동,3114011100,존재
울산시 남구 고사동,울산시,남구,고사동,3114011200,존재
울산시 남구 성암동,울산시,남구,성암동,3114011300,존재
울산시 남구 황성동,울산시,남구,황성동,3114011400,존재
울산시 남구 용연동,울산시,남구,용연동,3114011500,존재
울산시 남구 남화동,울산시,남구,남화동,3114011600,존재
울산시 남구 용잠동,울산시,남구,용잠동,3114011700,존재
울산시 남구 장생포동,울산시,남구,장생포동,3114011800,존재
울산시 남구 매암동,울산시,남구,매암동,3114011900,존재
울산시 동구 방어동,울산시,동구,방어동,3117010100,존재
울산시 동구 화정동,울산시,동구,화정동,3117010200,존재
울산시 동구 일산동,울산시,동구,일산동,3117010300,존재
울산시 동구 전하동,울산시,동구,전하동,3117010400,존재
울산시 동구 미포동,울산시,동구,미포동,3117010500,존재
울산시 동구 주전동,울산시,동구,주전동,3117010600,존재
울산시 동구 동부동,울산시,동구,동부동,3117010700,존재
울산시 동구 서부동,울산시,동구,서부동,3117010800,존재
울산시 북구 창평동,울산시,북구,창평동,3120010100,존재
울산시 북구 호계동,울산시,북구,호계동,3120010200,존재
울산시 북구 매곡동,울산시,북구,매곡동,3120010300,존재
울산시 북구 가대동,울산시,북구,가대동,3120010400,존재
울산시 북구 신천동,울산시,북구,신천동,3120010500,존재
울산시 북구 중산동,울산시,북구,중산동,3120010600,존재
울산시 북구 상안동,울산시,북구,상안동,3120010700,존재
울산시 북구 천곡동,울산시,북구,천곡동,3120010800,존재
울산시 북구 달천동,울산시,북구,달천동,3120010900,존재
울산시 북구 시례동,울산시,북구,시례동,3120011000,존재
울산시 북구 무룡동,울산시,북구,무룡동,3120011100,존재
울산시 북구 구유동,울산시,북구,구유동,3120011200,존재
울산시 북구 정자동,울산시,북구,정자동,3120011300,존재
울산시 북구 신명동,울산시,북구,신명동,3120011400,존재
울산시 북구 대안동,울산시,북구,대안동,3120011500,존재
울산시 북구 당사동,울산시,북구,당사동,3120011600,존재
울산시 북구 신현동,울산시,북구,신현동,3120011700,존재
울산시 북구 산하동,울산시,북구,산하동,3120011800,존재
울산시 북구 어물동,울산시,북구,어물동,3120011900,존재
울산시 북구 명촌동,울산시,북구,명촌동,3120012000,존재
울산시 북구 진장동,울산시,북구,진장동,3120012100,존재
울산시 북구 연암동,울산시,북구,연암동,3120012200,존재
울산시 북구 효문동,울산시,북구,효문동,3120012300,존재
울산시 북구 양정동,울산시,북구,양정동,3120012400,존재
울산시 북구 화봉동,울산시,북구,화봉동,3120012500,존재
울산시 북구 송정동,울산시,북구,송정동,3120012600,존재
울산시 북구 염포동,울산시,북구,염포동,3120012700,존재
울산시 울주군 온산읍,울산시,울주군,온산읍,3171025000,존재
울산시 울주군 언양읍,울산시,울주군,언양읍,3171025300,존재
울산시 울주군 온양읍,울산시,울주군,온양읍,3171025600,존재
울산시 울주군 범서읍,울산시,울주군,범서읍,3171025900,존재
울산시 울주군 청량읍,울산시,울주군,청량읍,3171026200,존재
울산시 울주군 삼남읍,울산시,울주군,삼남읍,3171026500,존재
울산시 울주군 서생면,울산시,울주군,서생면,3171031000,존재
울산시 울주군 웅촌면,울산시,울주군,웅촌면,3171034000,존재
울산시 울주군 두동면,울산시,울주군,두동면,3171036000,존재
울산시 울주군 두서면,울산시,울주군,두서면,3171037000,존재
울산시 울주군 상북면,울산시,울주군,상북면,3171038000,존재
울산시 울주군 삼동면,울산시,울주군,삼동면,3171040000,존재
세종시 반곡동,세종시,세종시,반곡동,3611010100,존재
세종시 소담동,세종시,세종시,소담동,3611010200,존재
세종시 보람동,세종시,세종시,보람동,3611010300,존재
세종시 대평동,세종시,세종시,대평동,3611010400,존재
세종시 가람동,세종시,세종시,가람동,3611010500,존재
세종시 한솔동,세종시,세종시,한솔동,3611010600,존재
세종시 나성동,세종시,세종시,나성동,3611010700,존재
세종시 새롬동,세종시,세종시,새롬동,3611010800,존재
세종시 다정동,세종시,세종시,다정동,3611010900,존재
세종시 어진동,세종시,세종시,어진동,3611011000,존재
세종시 종촌동,세종시,세종시,종촌동,3611011100,존재
세종시 고운동,세종시,세종시,고운동,3611011200,존재
세종시 아름동,세종시,세종시,아름동,3611011300,존재
세종시 도담동,세종시,세종시,도담동,3611011400,존재
세종시 산울동,세종시,세종시,산울동,3611011500,존재
세종시 해밀동,세종시,세종시,해밀동,3611011600,존재
세종시 합강동,세종시,세종시,합강동,3611011700,존재
세종시 집현동,세종시,세종시,집현동,3611011800,존재
세종시 세종동,세종시,세종시,세종동,3611011900,존재
세종시 누리동,세종시,세종시,누리동,3611012000,존재
세종시 한별동,세종시,세종시,한별동,3611012100,존재
세종시 다솜동,세종시,세종시,다솜동,3611012200,존재
세종시 용호동,세종시,세종시,용호동,3611012300,존재
세종시 조치원읍,세종시,세종시,조치원읍,3611025000,존재
세종시 연기면,세종시,세종시,연기면,3611031000,존재
세종시 연동면,세종시,세종시,연동면,3611032000,존재
세종시 부강면,세종시,세종시,부강면,3611033000,존재
세종시 금남면,세종시,세종시,금남면,3611034000,존재
세종시 장군면,세종시,세종시,장군면,3611035000,존재
세종시 연서면,세종시,세종시,연서면,3611036000,존재
세종시 전의면,세종시,세종시,전의면,3611037000,존재
세종시 전동면,세종시,세종시,전동면,3611038000,존재
세종시 소정면,세종시,세종시,소정면,3611039000,존재
경기도 수원시 장안구 파장동,경기도,수원시 장안구,파장동,4111112900,존재
경기도 수원시 장안구 정자동,경기도,수원시 장안구,정자동,4111113000,존재
경기도 수원시 장안구 이목동,경기도,수원시 장안구,이목동,4111113100,존재
경기도 수원시 장안구 율전동,경기도,수원시 장안구,율전동,4111113200,존재
경기도 수원시 장안구 천천동,경기도,수원시 장안구,천천동,4111113300,존재
경기도 수원시 장안구 영화동,경기도,수원시 장안구,영화동,4111113400,존재
경기도 수원시 장안구 송죽동,경기도,수원시 장안구,송죽동,4111113500,존재
경기도 수원시 장안구 조원동,경기도,수원시 장안구,조원동,4111113600,존재
경기도 수원시 장안구 연무동,경기도,수원시 장안구,연무동,4111113700,존재
경기도 수원시 장안구 상광교동,경기도,수원시 장안구,상광교동,4111113800,존재
경기도 수원시 장안구 하광교동,경기도,수원시 장안구,하광교동,4111113900,존재
경기도 수원시 권선구 세류동,경기도,수원시 권선구,세류동,4111312600,존재
경기도 수원시 권선구 평동,경기도,수원시 권선구,평동,4111312700,존재
경기도 수원시 권선구 고색동,경기도,수원시 권선구,고색동,4111312800,존재
경기도 수원시 권선구 오목천동,경기도,수원시 권선구,오목천동,4111312900,존재
경기도 수원시 권선구 평리동,경기도,수원시 권선구,평리동,4111313000,존재
경기도 수원시 권선구 서둔동,경기도,수원시 권선구,서둔동,4111313100,존재
경기도 수원시 권선구 구운동,경기도,수원시 권선구,구운동,4111313200,존재
경기도 수원시 권선구 탑동,경기도,수원시 권선구,탑동,4111313300,존재
경기도 수원시 권선구 금곡동,경기도,수원시 권선구,금곡동,4111313400,존재
경기도 수원시 권선구 호매실동,경기도,수원시 권선구,호매실동,4111313500,존재
경기도 수원시 권선구 곡반정동,경기도,수원시 권선구,곡반정동,4111313600,존재
경기도 수원시 권선구 권선동,경기도,수원시 권선구,권선동,4111313700,존재
경기도 수원시 권선구 장지동,경기도,수원시 권선구,장지동,4111313800,존재
경기도 수원시 권선구 대황교동,경기도,수원시 권선구,대황교동,4111313900,존재
경기도 수원시 권선구 입북동,경기도,수원시 권선구,입북동,4111314000,존재
경기도 수원시 권선구 당수동,경기도,수원시 권선구,당수동,4111314100,존재
경기도 수원시 팔달구 팔달로1가,경기도,수원시 팔달구,팔달로1가,4111512000,존재
경기도 수원시 팔달구 팔달로2가,경기도,수원시 팔달구,팔달로2가,4111512100,존재
경기도 수원시 팔달구 팔달로3가,경기도,수원시 팔달구,팔달로3가,4111512200,존재
경기도 수원시 팔달구 남창동,경기도,수원시 팔달구,남창동,4111512300,존재
경기도 수원시 팔달구 영동,경기도,수원시 팔달구,영동,4111512400,존재
